,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Bakkehøj 57,2740",7.600.000 kr.,Skovlunde Skole – Rosenlund,600 m,7.2,3.7,Villa,Energimærke A2015,Mellem,"25,5%","28,89‰.","Der er 49.274 indbyggere i Ballerup Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,89‰.",Til salg i alt: 104 dage,170 m²,Grund: 769 m²,Ejerudg.: 5.821 kr/md,5 værelser,Opført 2017,2 toiletter,2740,https://www.boligsiden.dk/addresses/0a3f50a3-1eb7-32b8-e044-0003ba298018,,,,
"Præsteskovvej 1,5672",2.495.000 kr.,Brobyskolerne,"4,2 km",6.9,3.6,Landejendom,Energimærke C,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 104 dage,187 m²,Grund: 34708 m²,Ejerudg.: 2.909 kr/md,6 værelser,Opført 1910,2 toiletter,5672,https://www.boligsiden.dk/addresses/0a3f50b2-6eaa-32b8-e044-0003ba298018,,,,
"Kildestrædet 50,2740",3.195.000 kr.,Skovlunde Skole – Rosenlund,385 m,7.2,3.7,Rækkehus,Energimærke C,Mellem,"25,5%","28,89‰.","Der er 49.274 indbyggere i Ballerup Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,89‰.",Til salg i alt: 104 dage,87 m²,Grund: 84 m²,Ejerudg.: 3.304 kr/md,3 værelser,Opført 1980,1 toilet,2740,https://www.boligsiden.dk/addresses/0a3f50a3-248a-32b8-e044-0003ba298018,,,,
"Vig Hovedgade 31,4560",2.350.000 kr.,Vig Skole,445 m,6.3,3.5,Villa,Energimærke C,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 104 dage,248 m²,Grund: 678 m²,Ejerudg.: 2.290 kr/md,4 værelser,Opført 1911,-,4560,https://www.boligsiden.dk/addresses/0a3f50af-58d7-32b8-e044-0003ba298018,,,,
"Vognkærvej 102,7080",3.095.000 kr.,Fælleshåbsskolen,"3,44 km",7.2,3.8,Villa,Energimærke B,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 104 dage,243 m²,Grund: 3500 m²,Ejerudg.: 1.900 kr/md,6 værelser,Opført 1825,2 toiletter,7080,https://www.boligsiden.dk/addresses/0a3f50ba-65a8-32b8-e044-0003ba298018,,,,
"Hollandsbjergvej 6,8950",995.000 kr.,Børneby Nord,"4,14 km",6.2,3.7,Villa,Energimærke C,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 104 dage,135 m²,Grund: 810 m²,Ejerudg.: 1.291 kr/md,5 værelser,Opført 1961,1 toilet,8950,https://www.boligsiden.dk/addresses/0a3f50c1-71c1-32b8-e044-0003ba298018,,,,
"Nysøgård 133,4230",1.595.000 kr.,Dalmose skole,"7,42 km",5.8,3.7,Villa,Energimærke C,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 104 dage,114 m²,Grund: 769 m²,Ejerudg.: 1.954 kr/md,3 værelser,Opført 1978,1 toilet,4230,https://www.boligsiden.dk/addresses/0a3f50ae-6c41-32b8-e044-0003ba298018,,,,
"Trettenstykkerne 23,4700",4.495.000 kr.,"ZBC10, Næstved","1,03 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2010,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 104 dage,218 m²,Grund: 872 m²,Ejerudg.: 3.309 kr/md,7 værelser,Opført 2014,2 toiletter,4700,https://www.boligsiden.dk/addresses/5c085eed-f8f4-06b9-e044-0003ba298018,,,,
"Nonnevænget 23,5700",2.495.000 kr.,Ørkildskolen,343 m,6.6,3.8,Villa,Energimærke C,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 105 dage,125 m²,Grund: 372 m²,Ejerudg.: 1.796 kr/md,4 værelser,Opført 1976,2 toiletter,5700,https://www.boligsiden.dk/addresses/0a3f50b5-9088-32b8-e044-0003ba298018,,,,
"Schubertsvej 3, 3.,2450",5.775.000 kr.,Ellebjerg Skole,385 m,6.3,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 104 dage,122 m²,,Ejerudg.: 7.620 kr/md,6 værelser,Opført 1931,2 toiletter,2450,https://www.boligsiden.dk/addresses/0a3f50a0-94cd-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Godthåbs Alle 22,4700",2.600.000 kr.,Sjølundskolen,884 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 104 dage,146 m²,Grund: 466 m²,Ejerudg.: 2.861 kr/md,7 værelser,Opført 1910,2 toiletter,4700,https://www.boligsiden.dk/addresses/0a3f50b0-7d56-32b8-e044-0003ba298018,,,,
"Taastrup Have 1, 2. th.,2630",1.395.000 kr.,Borgerskolen,880 m,6.6,3.7,Ejerlejlighed,Energimærke D,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 104 dage,53 m²,,Ejerudg.: 2.722 kr/md,2 værelser,Opført 1963,1 toilet,2630,https://www.boligsiden.dk/addresses/0a3f50a5-eeb7-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Strandgade 24B, 1. tv.,1401",10.995.000 kr.,Christianshavns Skole,397 m,7.5,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 342 dage,128 m²,,Ejerudg.: 5.445 kr/md,4 værelser,Opført 1623,1 toilet,1401,https://www.boligsiden.dk/addresses/0a3f50a0-e446-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Vibevej 10,4520",1.995.000 kr.,Svinninge Skole,"1,13 km",6,3.5,Villa,Energimærke B,Meget høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 105 dage,184 m²,Grund: 823 m²,Ejerudg.: 1.901 kr/md,4 værelser,Opført 1964,2 toiletter,4520,https://www.boligsiden.dk/addresses/0a3f50af-0244-32b8-e044-0003ba298018,,,,
"Antoinettevej 1,2500",60.000.000 kr.,Vesterbro Ny Skole,843 m,6.7,3.7,Villa,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 280 dage,589 m²,Grund: 866 m²,Ejerudg.: 43.675 kr/md,12 værelser,Opført 1900,6 toiletter,2500,https://www.boligsiden.dk/addresses/c66494f8-bab6-4f3a-89db-87602b11061a,,,,
"Granlyvænget 16,4400",1.995.000 kr.,Nyrupskolen,749 m,7.2,3.7,Villa,Energimærke D,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 104 dage,133 m²,Grund: 812 m²,Ejerudg.: 1.881 kr/md,5 værelser,Opført 1969,1 toilet,4400,https://www.boligsiden.dk/addresses/0a3f50ad-a5c9-32b8-e044-0003ba298018,,,,
"Stensbækvej 2,6510",1.795.000 kr.,Gram Skole,"7,12 km",6.4,3.6,Villa,Energimærke B,Mellem,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 494 dage,181 m²,Grund: 1773 m²,Ejerudg.: 1.283 kr/md,5 værelser,Opført 1941,2 toiletter,6510,https://www.boligsiden.dk/addresses/0a3f50b6-904e-32b8-e044-0003ba298018,,,,
"Kaserneboulevarden 17, 2. tv.,8000",2.798.000 kr.,Samsøgades Skole,305 m,6.9,3.6,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 104 dage,68 m²,,Ejerudg.: 3.097 kr/md,2 værelser,Opført 1933,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c3-5f8d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Øksebjergvej 19,4100",3.150.000 kr.,Valdemarskolen,"1,31 km",6.3,3.7,Villa,Energimærke C,Meget høj,"26,1%","24,74‰.","Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",Til salg i alt: 133 dage,181 m²,Grund: 893 m²,Ejerudg.: 4.357 kr/md,5 værelser,Opført 1975,2 toiletter,4100,https://www.boligsiden.dk/addresses/0a3f50ae-5b0f-32b8-e044-0003ba298018,,,,
"Stenhavevej 12B,2970",3.250.000 kr.,Usserød Skole,378 m,7.8,3.8,Rækkehus,Energimærke C,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 148 dage,77 m²,Grund: 801 m²,Ejerudg.: 3.583 kr/md,3 værelser,Opført 1900,1 toilet,2970,https://www.boligsiden.dk/addresses/0a3f50aa-2575-32b8-e044-0003ba298018,,,,
"Rugårdsvej 31,5463",695.000 kr.,Anna Trolles Skole,"4,13 km",6.6,3.6,Villa,Energimærke C,Mellem,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 105 dage,112 m²,Grund: 2619 m²,Ejerudg.: 1.221 kr/md,4 værelser,Opført 1877,1 toilet,5463,https://www.boligsiden.dk/addresses/0a3f50b2-9109-32b8-e044-0003ba298018,,,,
"Bundgårdsvej 7,7800",1.195.000 kr.,Vestfjendsskolen,"4,44 km",6.9,3.7,Villa,Energimærke D,Meget lav,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 105 dage,215 m²,Grund: 742 m²,Ejerudg.: 1.579 kr/md,5 værelser,Opført 1971,2 toiletter,7800,https://www.boligsiden.dk/addresses/0a3f50c4-e71a-32b8-e044-0003ba298018,,,,
"Bjerrevej 423,7130",1.995.000 kr.,Raarup Skole,"1,91 km",6,3.8,Villa/Fritidsbolig,Energimærke D,Mellem,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 105 dage,134 m²,Grund: 2692 m²,Ejerudg.: 1.799 kr/md,5 værelser,Opført 1880,1 toilet,7130,https://www.boligsiden.dk/addresses/0a3f50bb-b636-32b8-e044-0003ba298018,,,,
"Fjord Alle 21,6950",1.795.000 kr.,"Ringkøbing Skole, afd.  Alkjær","1,06 km",Ikke oplyst,Ikke oplyst,Villa/Helårsgrund,Energimærke D,Meget lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 105 dage,165 m²,Grund: 589 m²,Ejerudg.: 2.699 kr/md,6 værelser,Opført 1961,1 toilet,6950,https://www.boligsiden.dk/addresses/0a3f50be-934f-32b8-e044-0003ba298018,,,,
"Haslevej 42B,8230",4.698.000 kr.,Gammelgaardsskolen,480 m,7.9,3.8,Rækkehus,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 442 dage,136 m²,Grund: 511 m²,Ejerudg.: 3.798 kr/md,4 værelser,Opført 1957,1 toilet,8230,https://www.boligsiden.dk/addresses/0a3f50c3-0f7b-32b8-e044-0003ba298018,,,,
"Karlslunde Mosevej 48,2690",4.495.000 kr.,Strandskolen,687 m,7.4,3.8,Villa,Energimærke D,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 225 dage,115 m²,Grund: 811 m²,Ejerudg.: 3.749 kr/md,4 værelser,Opført 1980,2 toiletter,2690,https://www.boligsiden.dk/addresses/0a3f50ab-045c-32b8-e044-0003ba298018,,,,
"Aadalsvej 95,4261",1.295.000 kr.,Dalmose skole,"4,47 km",5.8,3.7,Villa,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 104 dage,147 m²,Grund: 698 m²,Ejerudg.: 1.454 kr/md,4 værelser,Opført 1900,1 toilet,4261,https://www.boligsiden.dk/addresses/0a3f50ae-5dfb-32b8-e044-0003ba298018,,,,
"Godthåbsvej 23,9230",2.549.000 kr.,Svenstrup Skole,125 m,7.6,3.7,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 349 dage,151 m²,Grund: 723 m²,Ejerudg.: 2.058 kr/md,4 værelser,Opført 1946,2 toiletter,9230,https://www.boligsiden.dk/addresses/0a3f50ca-0610-32b8-e044-0003ba298018,,,,
"Byskovvej 37,4682",1.395.000 kr.,Holmebækskolen,"4,28 km",6.8,3.7,Villa,Energimærke E,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 104 dage,110 m²,Grund: 717 m²,Ejerudg.: 1.744 kr/md,4 værelser,Opført 1906,1 toilet,4682,https://www.boligsiden.dk/addresses/0a3f50ab-5ec9-32b8-e044-0003ba298018,,,,
"Birkebakken 17,7800",1.295.000 kr.,Vestfjendsskolen,971 m,6.9,3.7,Villa,Energimærke C,Meget lav,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 105 dage,213 m²,Grund: 1011 m²,Ejerudg.: 1.391 kr/md,7 værelser,Opført 1974,2 toiletter,7800,https://www.boligsiden.dk/addresses/0a3f50c4-e654-32b8-e044-0003ba298018,,,,
"Høsterkøb Byvej 2,2970",9.595.000 kr.,Rude Skov Skole,"2,09 km",8.3,3.7,Villa,Energimærke D,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 468 dage,263 m²,Grund: 1160 m²,Ejerudg.: 7.713 kr/md,6 værelser,Opført 1800,2 toiletter,2970,https://www.boligsiden.dk/addresses/0a3f50a7-ec87-32b8-e044-0003ba298018,,,,
"Oscar Pettifords Vej 29, 1. th.,2450",8.995.000 kr.,Skolen i Sydhavnen,442 m,7.7,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 105 dage,112 m²,,Ejerudg.: 6.769 kr/md,3 værelser,Opført 2008,1 toilet,2450,https://www.boligsiden.dk/addresses/40eb1f85-93c2-4581-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ørrisvej 15,9500",2.175.000 kr.,Sødalskolen,"7,03 km",7.2,3.7,Landejendom,Energimærke B,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 265 dage,207 m²,Grund: 98250 m²,Ejerudg.: 1.751 kr/md,7 værelser,Opført 1964,1 toilet,9500,https://www.boligsiden.dk/addresses/0a3f50c5-7713-32b8-e044-0003ba298018,,,,
"Nørgaardsvej 29D, 4. tv.,2800",5.995.000 kr.,Lindegårdsskolen,507 m,7.4,3.7,Ejerlejlighed,Energimærke C,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 104 dage,86 m²,,Ejerudg.: 5.185 kr/md,3 værelser,Opført 1987,1 toilet,2800,https://www.boligsiden.dk/addresses/0a3f50a6-5c4a-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Sabroesvej 10A,3000",5.950.000 kr.,Skolen i Bymidten,635 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 105 dage,152 m²,Grund: 900 m²,Ejerudg.: 4.957 kr/md,6 værelser,Opført 1899,2 toiletter,3000,https://www.boligsiden.dk/addresses/0c65634c-d0c2-30a3-e044-0003ba298018,,,,
"Viking Banke 57,9990",1.975.000 kr.,Skagen Skole,"2,58 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke C,Meget lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 308 dage,174 m²,Grund: 775 m²,Ejerudg.: 2.091 kr/md,6 værelser,Opført 1973,2 toiletter,9990,https://www.boligsiden.dk/addresses/0a3f50c9-462f-32b8-e044-0003ba298018,,,,
"Trondheimparken 18,5400",4.995.000 kr.,Bogense Skole,"1,8 km",6.5,3.7,Villa,Energimærke B,Mellem,26%,"29,98‰.","Der er 29.714 indbyggere i Nordfyns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 29,98‰.",Til salg i alt: 105 dage,278 m²,Grund: 1203 m²,Ejerudg.: 2.616 kr/md,8 værelser,Opført 2007,2 toiletter,5400,https://www.boligsiden.dk/addresses/1369ec0c-f679-5517-e044-0003ba298018,,,,
"Sømarkevej 41,4791",845.000 kr.,"Møn Skole, Hjertebjerg","6,19 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke F,Meget høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 104 dage,80 m²,Grund: 1001 m²,Ejerudg.: 1.401 kr/md,2 værelser,Opført 1890,1 toilet,4791,https://www.boligsiden.dk/addresses/0a3f50af-f5a8-32b8-e044-0003ba298018,,,,
"Gøgevang 64,2970",10.595.000 kr.,Hørsholm Skole,905 m,8.4,3.8,Villa,Energimærke C,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 301 dage,180 m²,Grund: 936 m²,Ejerudg.: 6.886 kr/md,6 værelser,Opført 1962,2 toiletter,2970,https://www.boligsiden.dk/addresses/0a3f50aa-0def-32b8-e044-0003ba298018,,,,
"Løgten Østervej 120,8541",4.495.000 kr.,Skødstrup Skole,475 m,7.7,3.7,Villa,Energimærke A2010,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 526 dage,174 m²,Grund: 836 m²,Ejerudg.: 3.353 kr/md,5 værelser,Opført 2016,2 toiletter,8541,https://www.boligsiden.dk/addresses/5cc72cd4-7e16-45b9-8781-d049714769a0,,,,
"Venøgade 18, 1. th.,2100",6.295.000 kr.,Kildevældsskolen,494 m,6.5,3.7,Ejerlejlighed,Energimærke B,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 105 dage,102 m²,,Ejerudg.: 5.161 kr/md,3 værelser,Opført 2007,1 toilet,2100,https://www.boligsiden.dk/addresses/0c65634c-cf1b-30a3-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Eggemose-Ager 2,3250",4.695.000 kr.,"Gilbjergskolen, Gilleleje","4,83 km",6.8,3.7,Landejendom/Villa,Energimærke D,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 105 dage,236 m²,Grund: 3380 m²,Ejerudg.: 5.660 kr/md,8 værelser,Opført 1919,2 toiletter,3250,https://www.boligsiden.dk/addresses/0a3f50a8-b596-32b8-e044-0003ba298018,,,,
"Torstedalle 151,8700",2.095.000 kr.,Østerhåbskolen,449 m,7.2,3.7,Villa,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 105 dage,155 m²,Grund: 902 m²,Ejerudg.: 2.113 kr/md,4 værelser,Opført 1972,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-9bca-32b8-e044-0003ba298018,,,,
"Tranevænget 1,5550",1.345.000 kr.,"Langeskov skole, afdeling Pilen",572 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"26,1%","30,3‰.","Der er 24.034 indbyggere i Kerteminde Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 30,3‰.",Til salg i alt: 105 dage,96 m²,Grund: 709 m²,Ejerudg.: 1.740 kr/md,4 værelser,Opført 1964,2 toiletter,5550,https://www.boligsiden.dk/addresses/0a3f50b3-0ba5-32b8-e044-0003ba298018,,,,
"Kristiansvej 1,8660",3.175.000 kr.,Morten Børup Skolen,847 m,7.4,3.7,Villa,Energimærke D,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 105 dage,145 m²,Grund: 1154 m²,Ejerudg.: 2.926 kr/md,5 værelser,Opført 1914,1 toilet,8660,https://www.boligsiden.dk/addresses/0a3f50c2-321c-32b8-e044-0003ba298018,,,,
"Vejlebrovej 42, 3. th.,2635",2.250.000 kr.,Vejlebroskolen,663 m,6.1,3.6,Ejerlejlighed,Energimærke D,Mellem,25%,25‰.,Der er 23.225 indbyggere i Ishøj Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 194 dage,82 m²,,Ejerudg.: 3.483 kr/md,3 værelser,Opført 1970,1 toilet,2635,https://www.boligsiden.dk/addresses/0a3f50a7-1b30-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Studiestræde 11,4300",4.695.000 kr.,"Nordvestsjællands Erhvervs- og Gymnasieuddannelser, 10. klasse, Holbæk",824 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 258 dage,113 m²,Grund: 223 m²,Ejerudg.: 3.534 kr/md,4 værelser,Opført 1885,2 toiletter,4300,https://www.boligsiden.dk/addresses/0a3f50ad-6bc1-32b8-e044-0003ba298018,,,,
"Egå Engvej 32,8250",3.595.000 kr.,Sølystskolen,"1,11 km",8,3.8,Rækkehus,Energimærke A2015,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 105 dage,116 m²,Grund: 138 m²,Ejerudg.: 2.545 kr/md,5 værelser,Opført 2018,2 toiletter,8250,https://www.boligsiden.dk/addresses/5d50a634-95cd-4c0a-a9d5-e05d532c9b66,,,,
"Holtvej 11,6580",2.995.000 kr.,Vamdrup Skole,"3,24 km",6.9,3.7,Landejendom,Energimærke D,Mellem,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 105 dage,334 m²,Grund: 25101 m²,Ejerudg.: 2.834 kr/md,9 værelser,Opført 1875,2 toiletter,6580,https://www.boligsiden.dk/addresses/0a3f50bc-8f1b-32b8-e044-0003ba298018,,,,
"Juelsgade 29,7130",3.150.000 kr.,Juelsminde Skole,"1,51 km",6.8,3.7,Villa,Energimærke E,Mellem,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 105 dage,240 m²,Grund: 1441 m²,Ejerudg.: 1.922 kr/md,6 værelser,Opført 1965,2 toiletter,7130,https://www.boligsiden.dk/addresses/0a3f50bb-c0c4-32b8-e044-0003ba298018,,,,
"Frederikssundsvej 105,3310",2.295.000 kr.,Ølsted Skole,"1,57 km",6.3,3.5,Villa,Energimærke E,Lav,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 105 dage,138 m²,Grund: 4966 m²,Ejerudg.: 3.682 kr/md,6 værelser,Opført 1934,2 toiletter,3310,https://www.boligsiden.dk/addresses/0a3f50a8-7af6-32b8-e044-0003ba298018,,,,
"Åfløjen 14, st. th.,2700",2.475.000 kr.,Korsager Skole,795 m,6.4,3.7,Ejerlejlighed,Energimærke E,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 105 dage,87 m²,,Ejerudg.: 4.836 kr/md,4 værelser,Opført 1958,1 toilet,2700,https://www.boligsiden.dk/addresses/0a3f50a1-eff7-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
